"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치년도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"양지-2329",1,,경기도 용인시 처인구 양지면 남곡리 153-5,37.2301865,127.2834036,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2330",1,,경기도 용인시 처인구 양지면 남곡리 153-7,37.2300889,127.2836637,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2331",1,,경기도 용인시 처인구 양지면 남곡리 153-8,37.2299822,127.2839014,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2332",1,,경기도 용인시 처인구 양지면 남곡리 153-2,37.2298667,127.2841729,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2333",1,,경기도 용인시 처인구 양지면 정수리,37.2648444,127.2911147,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2334",1,,경기도 용인시 처인구 양지면 추계리,37.2513396,127.327189,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2335",1,,경기도 용인시 처인구 양지면 송문리 659,37.2295574,127.2515627,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2336",1,,경기도 용인시 처인구 양지면 양지리 14-6,37.2418092,127.3012599,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2337",1,,경기도 용인시 처인구 양지면 양지리 양지리14-8,37.2417362,127.301114,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2338",1,,경기도 용인시 처인구 양지면 주북리 주북리891-5번지,37.2494591,127.2396319,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2339",1,,경기도 용인시 처인구 양지면 남곡리 76-18,37.225866,127.2932369,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2340",1,,경기도 용인시 처인구 양지면 대대리 대대리806번지,37.2644088,127.2831026,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2341",1,,경기도 용인시 처인구 양지면 양지리 양지리396-4번지,37.238771,127.2888902,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2342",1,,경기도 용인시 처인구 양지면 제일리 제일리236-14번지,37.231422,127.3094133,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2343",1,,경기도 용인시 처인구 양지면 대대리 대대리600-4,37.2658736,127.2691533,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2344",1,,경기도 용인시 처인구 양지면 대대리 530-5,37.2550817,127.2638689,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2345",1,,경기도 용인시 처인구 양지면 주북리 주북리877번지,37.2504416,127.2396784,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2346",1,경기도 용인시 처인구 은이로20번길78,경기도 용인시 처인구 양지면 남곡리 819-39,37.2154898,127.279013,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2347",1,,경기도 용인시 처인구 양지면 남곡리 남곡리417번지,37.2269044,127.2786003,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2348",1,,경기도 용인시 처인구 양지면 양지리 양지리688-2번지,37.2347713,127.2756741,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2349",1,,경기도 용인시 처인구 양지면 송문리 283,37.2202898,127.2509104,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2350",1,,경기도 용인시 처인구 양지면 대대리 608-5,37.2680308,127.2756156,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2351",1,,경기도 용인시 처인구 양지면 평창리 산13,37.2394128,127.3278809,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2352",1,,경기도 용인시 처인구 양지면 남곡리 88,37.2252152,127.2944036,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2353",1,,경기도 용인시 처인구 양지면 추계리 266-6,37.2513447,127.3170437,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2354",1,,경기도 용인시 처인구 양지면 평창리 423-6,37.2271717,127.3208448,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2355",1,,경기도 용인시 처인구 양지면 평창리 661-6,37.2179493,127.3138851,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2356",1,,경기도 용인시 처인구 양지면 식금리 94-6,37.2633917,127.3311408,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2357",1,,경기도 용인시 처인구 양지면 식금리 93-1,37.2633736,127.3311184,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2358",1,,경기도 용인시 처인구 양지면 식금리 94-8,37.2632651,127.3310517,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2359",1,,경기도 용인시 처인구 양지면 대대리 150,37.2674175,127.2623622,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2360",1,,경기도 용인시 처인구 양지면 추계리 234-2,37.2487023,127.3182285,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2361",1,,경기도 용인시 처인구 양지면 남곡리 611-5,37.2217564,127.2781759,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2362",1,,경기도 용인시 처인구 양지면 남곡리 643-2,37.2171219,127.279189,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2363",1,,경기도 용인시 처인구 양지면 대대리 679,37.2550359,127.2784228,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2364",1,,경기도 용인시 처인구 양지면 제일리 585-1,37.2397157,127.3053705,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2365",1,,경기도 용인시 처인구 양지면 제일리 589-1,37.2394691,127.3048092,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2366",1,,경기도 용인시 처인구 양지면 제일리 590-3,37.2388751,127.3049273,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2367",1,,경기도 용인시 처인구 양지면 대대리 산133,37.2695466,127.2759281,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2368",1,,경기도 용인시 처인구 양지면 양지리 331-6,37.2376171,127.2843027,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2369",1,,경기도 용인시 처인구 양지면 양지리 364-6,37.2373513,127.2850603,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2370",1,,경기도 용인시 처인구 양지면 송문리 627,37.2264643,127.2569346,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2371",1,,경기도 용인시 처인구 양지면 양지리 407-5,37.2379228,127.287185,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2372",1,,경기도 용인시 처인구 양지면 양지리 383-38,37.2383732,127.2871582,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2373",1,,경기도 용인시 처인구 양지면 식금리 184,37.2697408,127.3336781,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2374",1,,경기도 용인시 처인구 양지면 송문리 633-4,37.225942,127.2627769,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2375",1,,경기도 용인시 처인구 양지면 대대리 520,37.2561658,127.2643205,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2376",1,,경기도 용인시 처인구 양지면 양지리 761-8,37.2303315,127.2731696,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2377",1,,경기도 용인시 처인구 양지면 대대리 612-11,37.2668649,127.2750517,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2378",1,,경기도 용인시 처인구 양지면 제일리 548-2번지 앞,37.243185,127.3038396,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2379",1,,경기도 용인시 처인구 양지면 추계리 254-9번지,37.2513214,127.3099084,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2380",1,,경기도 용인시 처인구 양지면 평창리 20번지 부근,37.240068,127.3242459,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2381",1,,경기도 용인시 처인구 양지면 양지리 2-3,37.2399058,127.3024496,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2382",1,,경기도 용인시 처인구 양지면 양지리 58-3번지 인근,37.2373723,127.3006809,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2383",1,,경기도 용인시 처인구 양지면 양지리 88-2,37.2384199,127.2980226,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2384",1,,경기도 용인시 처인구 양지면 양지리 85-2,37.2382687,127.2983622,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2385",1,,경기도 용인시 처인구 양지면 추계리 248-2,37.2484299,127.3163035,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2386",1,,경기도 용인시 처인구 양지면 추계리 248-2번지 인근,37.2487854,127.3170217,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2387",1,,경기도 용인시 처인구 양지면 추계리 277번지,37.252288,127.3228294,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2388",1,,경기도 용인시 처인구 양지면 추계리 273-8번지,37.252545,127.3220718,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2389",1,,경기도 용인시 처인구 양지면 남곡리 91-2번지,37.2258516,127.2938343,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2390",1,,경기도 용인시 처인구 양지면 송문리 435-3번지,37.2233095,127.2524807,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2391",1,,경기도 용인시 처인구 양지면 송문리 435-3번지 인근,37.2235253,127.2524109,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2392",1,,경기도 용인시 처인구 양지면 주북리 900번지 인근,37.2505267,127.2402975,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2393",1,,경기도 용인시 처인구 양지면 평창리 100번지 인근,37.2355109,127.32627,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2394",1,,경기도 용인시 처인구 양지면 주북리 245번지,37.2429292,127.2571903,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2395",1,,경기도 용인시 처인구 양지면 추계리 264-1번지,37.2510844,127.3172151,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2396",1,,경기도 용인시 처인구 양지면 정수리 241-1번지,37.2684066,127.2900779,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2397",1,,경기도 용인시 처인구 양지면 평창리 15-16번지,37.240024,127.3244379,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2398",1,,경기도 용인시 처인구 양지면 추계리 249-13번지,37.2497681,127.3155362,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2399",1,,경기도 용인시 처인구 양지면 주북리,37.2457813,127.2608144,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2400",1,,경기도 용인시 처인구 양지면 주북리,37.2454851,127.2609976,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2401",1,,경기도 용인시 처인구 양지면 주북리,37.2328371,127.3125785,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2402",1,,경기도 용인시 처인구 양지면 제일리,37.2339238,127.3119488,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2403",1,,경기도 용인시 처인구 양지면 추계리,37.2525961,127.3247204,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2404",1,,경기도 용인시 처인구 양지면 주북리,37.2506781,127.2344231,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2405",1,,경기도 용인시 처인구 양지면 주북리 874-3,37.2501552,127.2371788,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2406",1,,경기도 용인시 처인구 양지면 주북리 859-1,37.2503369,127.2346069,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2407",1,,경기도 용인시 처인구 양지면 주북리 858-7,37.2504167,127.2344032,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2408",1,,경기도 용인시 처인구 양지면,37.2506159,127.234559,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2409",1,,경기도 용인시 처인구 양지면 주북리,37.2487396,127.2398533,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2410",1,,경기도 용인시 처인구 양지면 주북리,37.2487648,127.2395599,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2411",1,,경기도 용인시 처인구 양지면 주북리 898-3,37.2495751,127.2394504,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2412",1,,경기도 용인시 처인구 양지면 주북리,37.2502596,127.2366029,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2413",1,,경기도 용인시 처인구 양지면 평창리 26-3,37.2402627,127.3283806,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2414",1,,경기도 용인시 처인구 양지면 평창리 641-3,37.2164682,127.3195885,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2416",1,,경기도 용인시 처인구 양지면 주북리 750,37.255932,127.2443242,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2416",1,,경기도 용인시 처인구 양지면 정수리 153,37.2605613,127.1828132,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2417",1,,경기도 용인시 처인구 양지면 남곡리 417,37.2268486,127.2783191,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2418",1,,경기도 용인시 처인구 양지면 남곡리 164-1,37.2317939,127.2824756,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2419",1,,경기도 용인시 처인구 양지면 정수리 242,37.2686576,127.2898613,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2420",1,,경기도 용인시 처인구 양지면 정수리 68-2,37.262926,127.2912679,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2421",1,,경기도 용인시 처인구 양지면 정수리 68-1,37.2662659,127.2922514,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2422",1,,경기도 용인시 처인구 양지면 식금리 81-2,37.2611637,127.332333,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2423",1,,경기도 용인시 처인구 양지면 송문리 200,37.2182518,127.2563953,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2424",1,,경기도 용인시 처인구 양지면 주북리 76-3,37.2501217,127.2676031,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2425",1,,경기도 용인시 처인구 양지면 남곡리 127-33,37.2315017,127.2863213,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2426",1,,경기도 용인시 처인구 양지면 남곡리 141-4,37.2301211,127.2875175,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2427",1,,경기도 용인시 처인구 양지면 남곡리 141-4,37.2300592,127.2877097,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2428",1,,경기도 용인시 처인구 양지면 남곡리 141-4,37.2304578,127.2865565,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2429",1,,경기도 용인시 처인구 양지면 남곡리 70-5,37.2252642,127.292048,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2430",1,,경기도 용인시 처인구 양지면 주북리 1117,37.2493813,127.2345376,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2431",1,,경기도 용인시 처인구 양지면 주북리 1117,37.2495828,127.2350541,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2432",1,,경기도 용인시 처인구 양지면 주북리 1117,37.2496498,127.2356622,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2433",1,,경기도 용인시 처인구 양지면 제일리 587-5,37.2381509,127.3059032,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2434",1,,경기도 용인시 처인구 양지면 제일리 587-5,37.237909,127.3061421,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2435",1,,경기도 용인시 처인구 양지면 제일리 658-1,37.2295146,127.3006744,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2436",1,경기도 용인시 처인구 주북4리,경기도 용인시 처인구 양지면 주북리,37.2577951,127.24399,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2437",1,,경기도 용인시 처인구 양지면 평창리 산80-1,37.215557,127.3225487,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2438",1,,경기도 용인시 처인구 양지면 양지리 337-4,37.2394123,127.2831474,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2439",1,,경기도 용인시 처인구 양지면 평창리 412-1,37.2289309,127.3196233,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2440",1,,경기도 용인시 처인구 양지면 평창리 412-1,37.2291358,127.3192158,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2441",1,,경기도 용인시 처인구 양지면 양지리 240-9,37.2611869,127.185997,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2442",1,경기도 용인시 처인구 주북로73번길56-34,경기도 용인시 처인구 양지면 주북리 803-2,37.2530555,127.2454351,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2443",1,,경기도 용인시 처인구 양지면 주북리 803-2,37.2528096,127.2450317,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2445",1,,경기도 용인시 처인구 양지면 대대리 184번지일원,37.2676386,127.2559221,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2446",1,,경기도 용인시 처인구 양지면 송문리,37.2676295,127.2559109,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2447",1,,경기도 용인시 처인구 양지면 대대리 749-5,37.2546205,127.279757,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2448",1,,경기도 용인시 처인구 양지면 주북리 644-2,37.2592851,127.2487439,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2450",1,,경기도 용인시 처인구 양지면 추계리 189-16,37.2489398,127.3188013,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2451",1,,경기도 용인시 처인구 주북리 858-7,37.2503487,127.2343848,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2452",1,,경기도 용인시 처인구 양지면 남곡리 124-40,37.2313501,127.2865931,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2453",1,,경기도 용인시 처인구 양지면 식금리 81-2,37.2612253,127.3320731,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2454",1,,경기도 용인시 처인구 양지면 양지리,37.2617277,127.1847059,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2455",1,,경기도 용인시 처인구 주북리 357-1,37.2497444,127.2513847,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2458",1,,경기도 용인시 처인구 양지면 제일리 중부대로2565번길 6,37.2438937,127.3188128,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2459",1,,경기도 용인시 처인구 양지면 주북리 송주로273번길13-14,37.2445024,127.2523056,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2460",1,,경기도 용인시 처인구 양지면 대대리 산110,37.2699313,127.2594287,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2461",1,경기도 용인시 처인구 주북로235번길112-5,경기도 용인시 처인구 양지면 대대리 530-4,37.2550581,127.2644327,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2462",1,,경기도 용인시 처인구 양지면 주북리 470-5,37.2418794,127.256468,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2463",1,,경기도 용인시 처인구 양지면 주북리 236,37.2413282,127.2576794,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2464",1,,경기도 용인시 처인구 양지면 주북리 871-8,37.2506841,127.2367451,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2465",1,,경기도 용인시 처인구 양지면 주북리 871-8,37.2505927,127.2365432,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2466",1,,경기도 용인시 처인구 양지면 주북리 807-1,37.2527022,127.2423161,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2467",1,,경기도 용인시 처인구 양지면 주북리 597-3,37.2567055,127.2455115,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2468",1,,경기도 용인시 처인구 양지면 정수리 197,37.2681715,127.2899448,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2469",1,,경기도 용인시 처인구 양지면 정수리 74-48,37.2629284,127.2931845,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2470",1,,경기도 용인시 처인구 양지면 남곡리 503-25,37.2253035,127.2895798,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2471",1,,경기도 용인시 처인구 양지면 양지리 192-2,37.2364522,127.2944231,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2472",1,,경기도 용인시 처인구 양지면 양지리 338-8,37.2390251,127.2831961,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2473",1,,경기도 용인시 처인구 양지면 식금리 151,37.267015,127.331278,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2474",1,,경기도 용인시 처인구 양지면 평창리 653-3,37.2170556,127.3182988,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2475",1,,경기도 용인시 처인구 양지면 주북리 73번길 53-36,37.2527404,127.245472,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2476",1,,경기도 용인시 처인구 양지면 주북리 주북로73번길56-34,37.2529759,127.2442522,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2477",1,,경기도 용인시 처인구 양지면 주북리 주북로73번길56-34,37.2526037,127.2438163,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2478",1,경기도 용인시 처인구 주북로 73번길 56-38 앞,경기도 용인시 처인구 양지면 주북리 803-2,37.2535017,127.2461634,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2479",1,,경기도 용인시 처인구 양지면 식금리 185-3,37.2702193,127.333843,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2480",1,,경기도 용인시 처인구 양지면 평창리 평창로 43번길 41,37.2285168,127.3212723,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2481",1,,경기도 용인시 처인구 양지면 주북리 73번길 130,37.2547358,127.2575255,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2482",1,,경기도 용인시 처인구 양지면 양지리 향교로 14,37.2372267,127.2868196,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2483",1,,경기도 용인시 처인구 양지면 정수리 214-4,37.2691107,127.2857867,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2485",1,,경기도 용인시 처인구 양지면 송문리 중부대로1914,37.2256435,127.2553763,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2486",1,,경기도 용인시 처인구 양지면 주북리 주북로233,37.2464017,127.2577086,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2487",1,,경기도 용인시 처인구 양지면 주북리 승주로 222,37.2416504,127.2573155,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2488",1,,경기도 용인시 처인구 양지면 주북리 승주로222,37.241873,127.2568963,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2489",1,,경기도 용인시 처인구 양지면 평창리 173,37.2338628,127.3232756,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2490",1,,경기도 용인시 처인구 양지면 주북리 864,37.2501033,127.2361197,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2491",1,,경기도 용인시 처인구 양지면 양지리 761,37.2305748,127.2731673,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2492",1,,경기도 용인시 처인구 양지면 제일리 49-2,37.2458896,127.3211619,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2493",1,,경기도 용인시 처인구 양지면 제일리 49,37.2450671,127.3207297,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2494",1,,경기도 용인시 처인구 양지면 제일리 49-2,37.2462001,127.3218805,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2495",1,,경기도 용인시 처인구 양지면 대대리 228-1,37.2651464,127.2522485,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2496",1,,경기도 용인시 처인구 양지면 남곡리 125,37.2304437,127.2872102,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2497",1,,경기도 용인시 처인구 양지면 제일리 612,37.2369728,127.3032317,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2498",1,,경기도 용인시 처인구 양지면 남곡리 279-3,37.2250337,127.2630561,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2499",1,,경기도 용인시 처인구 양지면 남곡리 279-3,37.2248826,127.2634069,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2500",1,,경기도 용인시 처인구 양지면 남곡리 279-3,37.2246952,127.2636905,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2501",1,,경기도 용인시 처인구 양지면 남곡리 279-3,37.2245809,127.2641536,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2502",1,,경기도 용인시 처인구 양지면 남곡리 279-3,37.2250967,127.2630443,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2503",1,,경기도 용인시 처인구 양지면 정수리 106-1,37.2639646,127.2946856,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2504",1,,경기도 용인시 처인구 양지면 주북리 912-44,37.2494277,127.2403649,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2505",1,,경기도 용인시 처인구 양지면 주북리 566-1,37.2510511,127.2476532,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2506",1,,경기도 용인시 처인구 양지면 추계리 220-3,37.2488286,127.313572,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2507",1,,경기도 용인시 처인구 양지면 주북리 13,37.2436826,127.2711594,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2508",1,,경기도 용인시 처인구 양지면 양지리 396-10,37.238709,127.2890598,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2509",1,,경기도 용인시 처인구 양지면 양지리 산46-4,37.2339959,127.2935443,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2510",1,,경기도 용인시 처인구 양지면 주북리 888-3,37.2492349,127.2384055,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2511",1,,경기도 용인시 처인구 양지면 양지리 206-5,37.2341944,127.2890571,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2512",1,,경기도 용인시 처인구 양지면 양지리 206-5,37.2342241,127.2894963,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2513",1,,경기도 용인시 처인구 양지면 양지리 206-5,37.2342181,127.2900035,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2514",1,,경기도 용인시 처인구 양지면 대대리 530-61,37.2545128,127.2636715,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2515",1,,경기도 용인시 처인구 양지면 대대리 184,37.267983,127.2562457,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2516",1,,경기도 용인시 처인구 양지면 제일리 612,37.236922,127.3037844,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"양지-2517",1,,경기도 용인시 처인구 양지면 남곡리 323,37.2243642,127.2772722,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
