"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치년도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"수륜면600",1,,경상북도 성주군 수륜면 신파리 118-9,35.83258916,128.1918172,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면601",1,,경상북도 성주군 수륜면 신파리 118-23,35.8328122,128.1920913,,건축물,054-930-7675,수륜면,2020-07-10
"수륜면602",1,,경상북도 성주군 수륜면 신파리 126-6,35.83347237,128.1923943,,전용주,054-930-7675,수륜면,2020-07-10
"수륜면604",1,,경상북도 성주군 경상북도 성주군 수륜면 신파리 41,35.83393336,128.191821,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면605",1,,경상북도 성주군 경상북도 성주군 수륜면 신파리 118-3,35.83302332,128.1928805,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면606",1,,경상북도 성주군 경상북도 성주군 수륜면 신파리 57-3,35.8322353,128.1935078,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면607",1,,경상북도 성주군 경상북도 성주군 수륜면 신파리 57-9,35.83215643,128.1937363,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면608",1,,경상북도 성주군 경상북도 성주군 수륜면 신파리 62-4,35.83169491,128.1939286,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면609",1,,경상북도 성주군 경상북도 성주군 수륜면 신파리 63-3,35.83146324,128.194116,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면610",1,,경상북도 성주군 경상북도 성주군 수륜면 신파리 63-6,35.83142516,128.1943201,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면611",1,,경상북도 성주군 경상북도 성주군 수륜면 신파리 64-9,35.83124042,128.1943201,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면612",1,,경상북도 성주군 경상북도 성주군 수륜면 신파리 68-6,35.8312022,128.1945381,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면613",1,,경상북도 성주군 경상북도 성주군 수륜면 신파리 68-6,35.83102768,128.1946434,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면614",1,,경상북도 성주군 경상북도 성주군 수륜면 신파리 68-3,35.83107009,128.1944559,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면615",1,,경상북도 성주군 경상북도 성주군 수륜면 신파리 78-5,35.8307195,128.1945945,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면616",1,,경상북도 성주군 경상북도 성주군 수륜면 신파리 68-7,35.83081878,128.1948063,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면617",1,,경상북도 성주군 경상북도 성주군 수륜면 신파리 90-7,35.83019111,128.1951676,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면618",1,,경상북도 성주군 경상북도 성주군 수륜면 신파리 90-7,35.82999356,128.1953223,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면619",1,,경상북도 성주군 경상북도 성주군 수륜면 신파리 91-8,35.82990793,128.1955507,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면620",1,,경상북도 성주군 수륜면 작은리 450-4,35.83792835,128.2354409,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면621",1,,경상북도 성주군 수륜면 신파리 산22-1,35.82889716,128.1839754,,건축물,054-930-7675,수륜면,2020-07-10
"수륜면622",1,,경상북도 성주군 수륜면 봉양리 423-1,35.84383537,128.1710121,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면623",1,,경상북도 성주군 수륜면 작은리 777-3,35.86227379,128.2279901,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면624",1,,경상북도 성주군 수륜면 수륜리 1109,35.83540834,128.2062854,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면625",1,,경상북도 성주군 수륜면 오천리 286,35.81645851,128.2306132,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면626",1,,경상북도 성주군 수륜면 신파리 595,35.82602808,128.1798397,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면627",1,,경상북도 성주군 수륜면 작은리 980,35.84962237,128.2272028,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면628",1,,경상북도 성주군 수륜면 성리 10-5,35.82907595,128.1948203,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면629",1,,경상북도 성주군 수륜면 봉양리 64-2,35.8440479,128.1757802,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면630",1,,경상북도 성주군 수륜면 백운리 10-1,35.79668633,128.1712905,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면631",1,,경상북도 성주군 수륜면 신정리 653,35.84194499,128.2011519,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면636",1,,경상북도 성주군 수륜면 수륜리 770-1,35.83747277,128.2102498,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면637",1,,경상북도 성주군 수륜면 수륜리 872,35.82809007,128.2146181,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면638",1,,경상북도 성주군 수륜면 보월리 109,35.8241593,128.2678847,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면639",1,,경상북도 성주군 수륜면 보월리 103,35.824424104,128.268731322,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면640",1,,경상북도 성주군 수륜면 백운리 537-1,35.79577653,128.1633583,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면641",1,,경상북도 성주군 수륜면 백운리 산 155,35.79364963,128.1630148,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면642",1,,경상북도 성주군 수륜면 백운리 954-3,35.79802899,128.1499507,,전용주,054-930-7675,수륜면,2020-07-10
"수륜면643",1,,경상북도 성주군 수륜면 백운리 960-1,35.7993489,128.1502241,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면644",1,,경상북도 성주군 수륜면 수성리 562,35.86344527,128.181724,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면645",1,,경상북도 성주군 수륜면 보월리 133,35.82294557,128.2681462,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면646",1,,경상북도 성주군 수륜면 작은리 930-1,35.85018585,128.2279517,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면647",1,,경상북도 성주군 경상북도 성주군 수륜면 작은리 1081,35.85535808,128.2221116,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면648",1,,경상북도 성주군 경상북도 성주군 수륜면 적송리 321-1,35.8315705,128.1847593,,건축물,054-930-7675,수륜면,2020-07-10
"수륜면649",1,,경상북도 성주군 경상북도 성주군 수륜면 작은리 산299,35.84131395,128.2344059,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면650",1,,경상북도 성주군 경상북도 성주군 수륜면 신파리 213,35.82773466,128.1883301,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면651",1,,경상북도 성주군 경상북도 성주군 수륜면 적송리 산46,35.83824002,128.1816032,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면652",1,,경상북도 성주군 경상북도 성주군 수륜면 봉양리 386-4,35.84352852,128.1760174,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면653",1,,경상북도 성주군 경상북도 성주군 수륜면 송계리 674-2,35.86676264,128.2002587,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면654",1,,경상북도 성주군 수륜면 송계리 1020-2,35.872551739,128.19968719,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면655",1,,경상북도 성주군 경상북도 성주군 수륜면 계정리 929,35.80579576,128.2269126,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면656",1,,경상북도 성주군 경상북도 성주군 수륜면 남은리 957,35.79788418,128.2517356,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면657",1,,경상북도 성주군 경상북도 성주군 수륜면 작은리 1064-1,35.85433841,128.2227285,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면661",1,,경상북도 성주군 수륜면 봉양리 1011-2,35.840600850,128.168965413,,건축물,054-930-7675,수륜면,2020-07-10
"수륜면666",1,,경상북도 성주군 성주군 수륜면 신정리 472,35.85164812,128.1918117,,건축물,054-930-7675,수륜면,2020-07-10
"수륜면667",1,,경상북도 성주군 성주군 수륜면 수성리 480-2,35.86356064,128.1841932,,건축물,054-930-7675,수륜면,2020-07-10
"수륜면668",1,,경상북도 성주군 수륜면 봉양리 395,35.843728889,128.173958895,,건축물,054-930-7675,수륜면,2020-07-10
"수륜면669",1,,경상북도 성주군 성주군 수륜면 계정리 404,35.7987582,128.2307473,,건축물,054-930-7675,수륜면,2020-07-10
"수륜면670",1,,경상북도 성주군 성주군 수륜면 계정리 224-2,35.80071439,128.2378761,,건축물,054-930-7675,수륜면,2020-07-10
"수륜면671",1,,경상북도 성주군 성주군 수륜면 보월리 산22,35.82440834,128.2676632,,건축물,054-930-7675,수륜면,2020-07-10
"수륜면672",1,,경상북도 성주군 성주군 수륜면 수성리 482-1,35.86414784,128.1842767,,건축물,054-930-7675,수륜면,2020-07-10
"수륜면673",1,,경상북도 성주군 성주군 수륜면 백운리 산 335,35.79770246,128.1730214,,건축물,054-930-7675,수륜면,2020-07-10
"수륜면674",1,,경상북도 성주군 수륜면 백운리 658,35.79050811,128.1619348,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면675",1,,경상북도 성주군 성주군 수륜면 백운리 1325,35.8018246,128.1476684,,건축물,054-930-7675,수륜면,2020-07-10
"수륜면676",1,,경상북도 성주군 성주군 수륜면 수륜리 541,35.8258275,128.2103191,,건축물,054-930-7675,수륜면,2020-07-10
"수륜면677",1,,경상북도 성주군 성주군 수륜면 수륜리 739-2,35.83808938,128.2112151,,건축물,054-930-7675,수륜면,2020-07-10
"수륜면678",1,,경상북도 성주군 성주군 수륜면 작은리 산 254,35.82737779,128.2500242,,건축물,054-930-7675,수륜면,2020-07-10
"수륜면679",1,,경상북도 성주군 성주군 수륜면 오천리 57,35.81483001,128.2324427,,건축물,054-930-7675,수륜면,2020-07-10
"수륜면680",1,,경상북도 성주군 성주군 수륜면 남은리 914-2,35.79988403,128.2501893,,건축물,054-930-7675,수륜면,2020-07-10
"수륜면681",1,,경상북도 성주군 성주군 수륜면 남은리 304,35.79890418,128.2636378,,건축물,054-930-7675,수륜면,2020-07-10
"수륜면682",1,,경상북도 성주군 성주군 수륜면 봉양리 442,35.84680203,128.1714141,,건축물,054-930-7675,수륜면,2020-07-10
"수륜면683",1,,경상북도 성주군 성주군 수륜면 봉양리 595-1,35.84820282,128.171241,,건축물,054-930-7675,수륜면,2020-07-10
"수륜면684",1,,경상북도 성주군 성주군 수륜면 신파리 658,35.82451983,128.1785642,,건축물,054-930-7675,수륜면,2020-07-10
"수륜면685",1,,경상북도 성주군 성주군 수륜면 송계리 산 139,35.88705201,128.2198038,,건축물,054-930-7675,수륜면,2020-07-10
"수륜면686",1,,경상북도 성주군 성주군 수륜면 송계리 596-1,35.87334377,128.1991123,,건축물,054-930-7675,수륜면,2020-07-10
"수륜면687",1,,경상북도 성주군 성주군 수륜면 성리 302-1,35.82046863,128.202477,,건축물,054-930-7675,수륜면,2020-07-10
"수륜면688",1,,경상북도 성주군 성주군 수륜면 적송리 339-2,35.8310788,128.1840147,,건축물,054-930-7675,수륜면,2020-07-10
"수륜면689",1,,경상북도 성주군 수륜면 신정리 602-2,35.84345907,128.1976467,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면690",1,,경상북도 성주군 성주군 수륜면 백운리 250,35.7931185,128.1673721,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면691",1,,경상북도 성주군 성주군 수륜면 백운리 1363,35.80113676,128.1453769,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면692",1,,경상북도 성주군 성주군 수륜면 신파리 98-1,35.83054187,128.1921766,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면693",1,,경상북도 성주군 성주군 수륜면 적송리 532-6,35.83488448,128.1859181,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면694",1,,경상북도 성주군 성주군 수륜면 작은리 930,35.85085732,128.2284948,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면695",1,,경상북도 성주군 성주군 수륜면 작은리 산 45-3,35.82186272,128.2458795,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면696",1,,경상북도 성주군 성주군 수륜면 계정리 1349-1,35.80204275,128.2236606,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면697",1,,경상북도 성주군 성주군 수륜면 오천1리 344-5,35.81726393,128.2277515,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면698",1,,경상북도 성주군 성주군 수륜면 송계2리 941-1,35.86772528,128.2118653,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면699",1,,경상북도 성주군 성주군 수륜면 수성1리,35.86051368,128.185201,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면700",1,,경상북도 성주군 성주군 수륜면 신파1리 496-5,35.8272179,128.1837111,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면701",1,,경상북도 성주군 성주군 수륜면 적송1리 317,35.83206803,128.185825,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면702",1,,경상북도 성주군 성주군 백운2리 1038-1,35.80209216,128.1490233,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면703",1,,경상북도 성주군 성주군 수륜면 백운1리 524-4,35.79448218,128.1598605,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면704",1,,경상북도 성주군 수륜면 적송2리 631-1,35.83865777,128.1873356,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면705",1,,경상북도 성주군 수륜면 수륜리 840,35.82818376,128.2134839,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면706",1,,경상북도 성주군 수륜면 신파1리 190-1,35.82846592,128.1885186,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면707",1,,경상북도 성주군 수륜면 신정리 620,35.84235467,128.199271,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면708",1,,경상북도 성주군 수륜면 송계리 2-1,35.88579258,128.2215009208,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면709",1,,경상북도 성주군 성주군 수륜면 계정리 1187,35.80274451,128.2257663,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면710",1,,경상북도 성주군 성주군 수륜면 남은리 1259-123,35.79562553,128.2611164,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면711",1,,경상북도 성주군 성주군 수륜면 수륜리 1316,35.82650857,128.2292329,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면712",1,,경상북도 성주군 성주군 수륜면 송계리 553-1,35.87121051,128.2025748,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면713",1,,경상북도 성주군 성주군 수륜면 수성리 502-1,35.86642844,128.1811289,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면714",1,,경상북도 성주군 성주군 수륜면 산 37-2,35.86169293,128.1817893,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면715",1,,경상북도 성주군 성주군 수륜면 보월리 136-4,35.8235686,128.2676042,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면716",1,,경상북도 성주군 성주군 수륜면 남은리 855,35.7998003,128.2495754,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면717",1,,경상북도 성주군 성주군 수륜면 송계리 1212,35.87862544,128.2093793,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면718",1,,경상북도 성주군 성주군 수륜면 봉양리 1270,35.84084473,128.1820362,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면719",1,,경상북도 성주군 성주군 수륜면 백운리 1326,35.80152506,128.1478936,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면721",1,,경상북도 성주군 성주군 수륜면 오천리 437,35.81683824,128.2230992,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면722",1,,경상북도 성주군 수륜면 봉양리 238-1,35.83727326,128.1733491,,건축물,054-930-7675,수륜면,2020-07-10
"수륜면723",1,,경상북도 성주군 성주군 수륜면 수성리 954-1,35.87167791,128.1869547,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면724",1,,경상북도 성주군 성주군 수륜면 계정리 629-2,35.79482611,128.2292106,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면725",1,,경상북도 성주군 성주군 수륜면 계정리 171,35.8045825,128.2407433,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면726",1,,경상북도 성주군 성주군 수륜면 수성리 377,35.86862031,128.1782897,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면727",1,,경상북도 성주군 성주읍수륜면 수성리 산 62-7,35.86845982,128.1794914,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면728",1,,경상북도 성주군 성주군 수륜면 신파리 90-2,35.82983633,128.1959535,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면729",1,,경상북도 성주군 성주군 수륜면 성리 129,35.82567604,128.1993589,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면730",1,,경상북도 성주군 성주군 수륜면 백운2리 1054,35.81156976,128.1647932,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면731",1,,경상북도 성주군 성주군 수륜면 송계리 산83-4,35.88192777,128.2181251,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면732",1,,경상북도 성주군 수륜면 작은리 산 202,35.863191062,128.22795997,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면733",1,,경상북도 성주군 성주군 적송리 334,35.83073223,128.182831,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면734",1,,경상북도 성주군 성주군 수륜면 남은리 749-4,35.79940558,128.260193,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면735",1,,경상북도 성주군 성주군 수륜면 오천리 78,35.81358532,128.2347386,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면736",1,,경상북도 성주군 수륜면 백운리 1772-1,35.79662461,128.1406882,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면737",1,,경상북도 성주군 수륜면 오천리 905,35.82338898,128.2059154,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면738",1,,경상북도 성주군 수륜면 신정리 317-3,35.85449831,128.193043,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면739",1,,경상북도 성주군 수륜면 계정리 269-2,35.79794918,128.2376244,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면740",1,,경상북도 성주군 수륜면 오천리 353-7,35.81714119,128.2278575,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면741",1,,경상북도 성주군 수륜면 수륜리 13-1,35.82394276,128.2304105,,가로등주,054-930-7675,수륜면,2020-07-10
"수륜면742",1,,경상북도 성주군 수륜면 신파리 81-1,35.82982051,128.1965246,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면743",1,,경상북도 성주군 수성리 531,35.86421037,128.1817022,,건축물,054-930-7675,수륜면,2020-07-10
"수륜면744",1,,경상북도 성주군 성주군 수륜면 백운리 산60-4,35.80099994,128.1448398,,건축물,054-930-7675,수륜면,2020-07-10
"수륜면753",1,,경상북도 성주군 수륜면 신파리 249-2,35.83014919,128.1921292,,건축물,054-930-7675,수륜면,2020-07-10
"수륜면754",1,,경상북도 성주군 수륜면 백운리 산 2-1,35.81279113,128.164652,,건축물,054-930-7675,수륜면,2020-07-10
"수륜면755",1,,경상북도 성주군 수륜면 수성리 573-1,35.86298218,128.182535,,건축물,054-930-7675,수륜면,2020-07-10
"수륜면756",1,,경상북도 성주군 수륜면 적송리 143,35.83658598,128.1889468,,건축물,054-930-7675,수륜면,2020-07-10
"수륜면757",1,,경상북도 성주군 수륜면 작은리 1071-1,35.85483796,128.2219032,,건축물,054-930-7675,수륜면,2020-07-10
"수륜면758",1,,경상북도 성주군 수륜면 적송리 676,35.84295234,128.1805525,,건축물,054-930-7675,수륜면,2020-07-10
"수륜면759",1,,경상북도 성주군 수륜면 신정리 466-4,35.85136151,128.1923139,,건축물,054-930-7675,수륜면,2020-07-10
"수륜면760",1,,경상북도 성주군 수륜면 계정리 470,35.79904819,128.2343808,,건축물,054-930-7675,수륜면,2020-07-10
"수륜면761",1,,경상북도 성주군 수륜면 신파리 산 10-1,35.82949572,128.1859914,,건축물,054-930-7675,수륜면,2020-07-10
"수륜면762",1,,경상북도 성주군 수륜면 적송리 504,35.8372391,128.1825789,,건축물,054-930-7675,수륜면,2020-07-10
"수륜면763",1,,경상북도 성주군 백운리 산 157-1,35.79365076,128.162199,,건축물,054-930-7675,수륜면,2020-07-10
"수륜면764",1,,경상북도 성주군 성주군 수륜면 수륜리 540-1,35.82810699,128.2196203,,건축물,054-930-7675,수륜면,2020-07-10
"수륜면765",1,,경상북도 성주군 수륜면 수륜리 506,35.82883325,128.2175427,,건축물,054-930-7675,수륜면,2020-07-10
"수륜면769",1,,경상북도 성주군 성주군 수륜면 백운리 1699-8,35.78574414,128.1441937,,한전주,054-930-7675,수륜면,2020-07-10
"수륜면770",1,,경상북도 성주군 수륜면 신파리 708,35.831008119,128.188891256,,건축물,054-930-7675,수륜면,2020-07-10
"수륜면771",1,,경상북도 성주군 수륜면 적송리 225,35.831161155,128.188680506,,건축물,054-930-7675,수륜면,2020-07-10
"수륜참별로01",1,,경상북도 성주군 경상북도 성주군 수륜면 신파리 126-10,35.83354448,128.1928081,,,054-930-7675,수륜면,2020-07-10
"수륜참별로02",1,,경상북도 성주군 경상북도 성주군 수륜면 신파리 126-10,35.83323463,128.1929279,,,054-930-7675,수륜면,2020-07-10
"수륜참별로03",1,,경상북도 성주군 경상북도 성주군 수륜면 신파리 58-7,35.83281761,128.1931762,,,054-930-7675,수륜면,2020-07-10
"수륜참별로04",1,,경상북도 성주군 경상북도 성주군 수륜면 신파리 57-2,35.83254946,128.1934074,,,054-930-7675,수륜면,2020-07-10
"수륜참별로05",1,,경상북도 성주군 경상북도 성주군 수륜면 신파리 57-36,35.8328761,128.1934123,,,054-930-7675,수륜면,2020-07-10
"수륜참별로06",1,,경상북도 성주군 경상북도 성주군 수륜면 신파리 57-36,35.83303351,128.1934423,,,054-930-7675,수륜면,2020-07-10
"수륜참별로07",1,,경상북도 성주군 경상북도 성주군 수륜면 신파리 57-36,35.8330982,128.1935406,,,054-930-7675,수륜면,2020-07-10
"수륜면 772",1,,경상북도 성주군 수륜면 봉양리 663,35.85218515,128.1687951,,건축물,054-930-7675,수륜면,2020-07-10
"가천면 553",1,,경상북도 성주군 가천면 창천리 786,35.88960937,128.1567057,,한전주,054-930-7704,가천면,2020-07-10
"가천면 554",1,,경상북도 성주군 가천면 창천리 687,35.89159217,128.1683247,,한전주,054-930-7704,가천면,2020-07-10
"가천면 555",1,,경상북도 성주군 가천면 창천리 922-4,35.88422766,128.1636346,,한전주,054-930-7704,가천면,2020-07-10
"가천면 558",1,,경상북도 성주군 가천면 창천리 1101,35.87980375,128.1586422,,한전주,054-930-7704,가천면,2020-07-10
"가천면 559",1,,경상북도 성주군 가천면 용사리 1299-5,35.85943423,128.105594,,한전주,054-930-7704,가천면,2020-07-10
"가천면 560",1,,경상북도 성주군 가천면 용사리 459,35.85797884,128.1080343,,한전주,054-930-7704,가천면,2020-07-10
"가천면 562",1,,경상북도 성주군 가천면 법전리 533-18,35.86359332,128.1321979,,한전주,054-930-7704,가천면,2020-07-10
"가천면 576",1,,경상북도 성주군 성주군 가천면 창천리 1242-1,35.88841576,128.1669047,,한전주,054-930-7704,가천면,2020-07-10
"가천면 577",1,,경상북도 성주군 성주군 가천면 창천리 1242-1,35.88868818,128.1670403,,한전주,054-930-7704,가천면,2020-07-10
"가천면 578",1,,경상북도 성주군 성주군 가천면 창천리 1242-1,35.88903295,128.1671491,,한전주,054-930-7704,가천면,2020-07-10
"가천면 579",1,,경상북도 성주군 성주군 가천면 창천리 1242-1,35.88935154,128.1672867,,한전주,054-930-7704,가천면,2020-07-10
"가천면 580",1,,경상북도 성주군 성주군 가천면 창천리 1242-1,35.88964331,128.1674017,,한전주,054-930-7704,가천면,2020-07-10
"가천면 590",1,,경상북도 성주군 성주군 가천면 중산리 699,35.90307391,128.1545229,,한전주,054-930-7704,가천면,2020-07-10
"가천면 591",1,,경상북도 성주군 성주군 가천면 중산리 328,35.9029408,128.1543078,,한전주,054-930-7704,가천면,2020-07-10
"가천면 592",1,,경상북도 성주군 성주군 가천면 중산리 327,35.90282957,128.1541594,,한전주,054-930-7704,가천면,2020-07-10
"가천면 593",1,,경상북도 성주군 성주군 가천면 중산리 325-1,35.90213844,128.1538697,,한전주,054-930-7704,가천면,2020-07-10
"가천면 594",1,,경상북도 성주군 성주군 가천면 중산리 323-1,35.90229472,128.1540187,,한전주,054-930-7704,가천면,2020-07-10
"가천면 595",1,,경상북도 성주군 가천면 창천리 633-1,35.88564872,128.1690292,,한전주,054-930-7704,가천면,2020-07-10
"가천면 596",1,,경상북도 성주군 가천면 화죽리 82,35.87027303,128.1735559,,한전주,054-930-7704,가천면,2020-07-10
"가천면 598",1,,경상북도 성주군 가천면 동원리 755,35.85825848,128.1584033,,한전주,054-930-7704,가천면,2020-07-10
"가천면 599",1,,경상북도 성주군 가천면 법전리 968-1,35.85224558,128.1287758618,,한전주,054-930-7704,가천면,2020-07-10
"가천면 600",1,,경상북도 성주군 가천면 용사리 62,35.85221889,128.1157181,,한전주,054-930-7704,가천면,2020-07-10
"가천면 601",1,,경상북도 성주군 가천면 용사리 297,35.84933517,128.1123029,,한전주,054-930-7704,가천면,2020-07-10
"가천면001",1,,경상북도 성주군 가천면 신계리 873,35.85898486,128.098131,,한전주,054-930-7704,가천면,2020-07-10
"가천면002",1,,경상북도 성주군 가천면 신계리 877,35.85852229,128.0972391,,한전주,054-930-7704,가천면,2020-07-10
"가천면003",1,,경상북도 성주군 가천면 신계리 산20-11,35.85796856,128.0950023,,한전주,054-930-7704,가천면,2020-07-10
"가천면004",1,,경상북도 성주군 가천면 신계리 976,35.85965906,128.0927261,,한전주,054-930-7704,가천면,2020-07-10
"가천면005",1,,경상북도 성주군 가천면 신계리 1003,35.85689544,128.0929649,,한전주,054-930-7704,가천면,2020-07-10
"가천면006",1,,경상북도 성주군 가천면 신계리 1014,35.85619682,128.0914975,,한전주,054-930-7704,가천면,2020-07-10
"가천면007",1,,경상북도 성주군 가천면 신계리 998,35.85642194,128.0900811,,한전주,054-930-7704,가천면,2020-07-10
"가천면008",1,,경상북도 성주군 가천면 신계리 1029-1,35.85564049,128.0907297,,한전주,054-930-7704,가천면,2020-07-10
"가천면009",1,,경상북도 성주군 가천면 신계리 1099,35.85412096,128.0895073,,한전주,054-930-7704,가천면,2020-07-10
"가천면010",1,,경상북도 성주군 가천면 신계리 1133,35.85347813,128.0886383,,한전주,054-930-7704,가천면,2020-07-10
"가천면011",1,,경상북도 성주군 가천면 신계리 1100-4,35.8528187,128.0875148,,한전주,054-930-7704,가천면,2020-07-10
"가천면012",1,,경상북도 성주군 가천면 신계리 1101,35.8546206,128.0886129,,한전주,054-930-7704,가천면,2020-07-10
"가천면013",1,,경상북도 성주군 가천면 신계리 1029-4,35.85535239,128.0899314,,한전주,054-930-7704,가천면,2020-07-10
"가천면014",1,,경상북도 성주군 가천면 신계리 998,35.8578115,128.0884283,,한전주,054-930-7704,가천면,2020-07-10
"가천면015",1,,경상북도 성주군 가천면 용사리 1336,35.85922112,128.1016402,,한전주,054-930-7704,가천면,2020-07-10
"가천면016",1,,경상북도 성주군 가천면 용사리 1334,35.8595134,128.1016285,,한전주,054-930-7704,가천면,2020-07-10
"가천면017",1,,경상북도 성주군 가천면 용사리 1338,35.8595762,128.1019718,,한전주,054-930-7704,가천면,2020-07-10
"가천면018",1,,경상북도 성주군 가천면 용사리 1352-3,35.8599992,128.1027364,,한전주,054-930-7704,가천면,2020-07-10
"가천면019",1,,경상북도 성주군 가천면 신계리 733,35.8583496,128.1029224,,한전주,054-930-7704,가천면,2020-07-10
"가천면020",1,,경상북도 성주군 가천면 신계리 730,35.8567816,128.1025107,,한전주,054-930-7704,가천면,2020-07-10
